LOCATION,SUBJECT,MEASURE,TIME,Value,Flag Codes,Country_Name
FIN,TOT,PC_GDP,1983,6.222,,Finland
FIN,TOT,PC_GDP,1984,6.266,,Finland
FIN,TOT,PC_GDP,1985,6.658,,Finland
FIN,TOT,PC_GDP,1986,6.758,,Finland
FIN,TOT,PC_GDP,1987,6.897,,Finland
FIN,TOT,PC_GDP,1988,6.703,,Finland
FIN,TOT,PC_GDP,1989,6.743,,Finland
FIN,TOT,PC_GDP,1990,7.253,,Finland
FIN,TOT,PC_GDP,1991,8.32,,Finland
FIN,TOT,PC_GDP,1992,8.521,,Finland
FIN,TOT,PC_GDP,1993,7.833,B,Finland
FIN,TOT,PC_GDP,1994,7.285,,Finland
FIN,TOT,PC_GDP,1995,7.355,,Finland
FIN,TOT,PC_GDP,1996,7.474,,Finland
FIN,TOT,PC_GDP,1997,7.128,,Finland
FIN,TOT,PC_GDP,1998,6.818,,Finland
FIN,TOT,PC_GDP,1999,6.798,,Finland
FIN,TOT,PC_GDP,2000,7.093,,Finland
FIN,TOT,PC_GDP,2001,7.251,,Finland
FIN,TOT,PC_GDP,2002,7.628,,Finland
FIN,TOT,PC_GDP,2003,7.938,,Finland
FIN,TOT,PC_GDP,2004,8.059,,Finland
FIN,TOT,PC_GDP,2005,8.288,,Finland
FIN,TOT,PC_GDP,2006,8.284,,Finland
FIN,TOT,PC_GDP,2007,8.084,,Finland
FIN,TOT,PC_GDP,2008,8.343,,Finland
FIN,TOT,PC_GDP,2009,9.161,,Finland
FIN,TOT,PC_GDP,2010,9.142,,Finland
FIN,TOT,PC_GDP,2011,9.223,,Finland
FIN,TOT,PC_GDP,2012,9.586,,Finland
FIN,TOT,PC_GDP,2013,9.805,,Finland
FIN,TOT,PC_GDP,2014,9.781,,Finland
FIN,TOT,PC_GDP,2015,9.645,B,Finland
FIN,TOT,PC_GDP,2016,9.378,,Finland
FIN,TOT,PC_GDP,2017,9.127,,Finland
FIN,TOT,PC_GDP,2018,9.042,,Finland
FIN,TOT,PC_GDP,2019,9.172,,Finland
FIN,TOT,PC_GDP,2020,9.613,,Finland
FIN,OOPEXP,USD_CAP,1970,39.611,,Finland
FIN,OOPEXP,USD_CAP,1971,45.279,,Finland
FIN,OOPEXP,USD_CAP,1972,53.701,,Finland
FIN,OOPEXP,USD_CAP,1973,54.595,,Finland
FIN,OOPEXP,USD_CAP,1974,59.588,,Finland
FIN,OOPEXP,USD_CAP,1975,57.645,,Finland
FIN,OOPEXP,USD_CAP,1976,65.338,,Finland
FIN,OOPEXP,USD_CAP,1977,69.75,,Finland
FIN,OOPEXP,USD_CAP,1978,78.573,,Finland
FIN,OOPEXP,USD_CAP,1979,87.424,,Finland
FIN,OOPEXP,USD_CAP,1980,95.356,,Finland
FIN,OOPEXP,USD_CAP,1981,103.944,,Finland
FIN,OOPEXP,USD_CAP,1982,112.229,,Finland
FIN,OOPEXP,USD_CAP,1983,127.781,,Finland
FIN,OOPEXP,USD_CAP,1984,140.5,,Finland
FIN,OOPEXP,USD_CAP,1985,154.94,,Finland
FIN,OOPEXP,USD_CAP,1986,158.346,,Finland
FIN,OOPEXP,USD_CAP,1987,170.702,,Finland
FIN,OOPEXP,USD_CAP,1988,184.224,,Finland
FIN,OOPEXP,USD_CAP,1989,195.685,,Finland
FIN,OOPEXP,USD_CAP,1990,205.277,,Finland
FIN,OOPEXP,USD_CAP,1991,219.38,,Finland
FIN,OOPEXP,USD_CAP,1992,227.71,,Finland
FIN,OOPEXP,USD_CAP,1993,253.556,B,Finland
FIN,OOPEXP,USD_CAP,1994,256.128,,Finland
FIN,OOPEXP,USD_CAP,1995,317.236,,Finland
FIN,OOPEXP,USD_CAP,1996,335.37,,Finland
FIN,OOPEXP,USD_CAP,1997,342.753,,Finland
FIN,OOPEXP,USD_CAP,1998,343.838,,Finland
FIN,OOPEXP,USD_CAP,1999,376.409,,Finland
FIN,OOPEXP,USD_CAP,2000,405.907,,Finland
FIN,OOPEXP,USD_CAP,2001,420.619,,Finland
FIN,OOPEXP,USD_CAP,2002,456.632,,Finland
FIN,OOPEXP,USD_CAP,2003,463.097,,Finland
FIN,OOPEXP,USD_CAP,2004,492.262,,Finland
FIN,OOPEXP,USD_CAP,2005,503.791,,Finland
FIN,OOPEXP,USD_CAP,2006,517.959,,Finland
FIN,OOPEXP,USD_CAP,2007,570.885,,Finland
FIN,OOPEXP,USD_CAP,2008,602.466,,Finland
FIN,OOPEXP,USD_CAP,2009,601.076,,Finland
FIN,OOPEXP,USD_CAP,2010,644.473,,Finland
FIN,OOPEXP,USD_CAP,2011,653.166,,Finland
FIN,OOPEXP,USD_CAP,2012,661.143,,Finland
FIN,OOPEXP,USD_CAP,2013,699.899,,Finland
FIN,OOPEXP,USD_CAP,2014,697.694,,Finland
FIN,OOPEXP,USD_CAP,2015,743.757,,Finland
FIN,OOPEXP,USD_CAP,2016,790.874,,Finland
FIN,OOPEXP,USD_CAP,2017,802.847,,Finland
FIN,OOPEXP,USD_CAP,2018,795.477,,Finland
FIN,OOPEXP,USD_CAP,2019,763.805,,Finland
FIN,OOPEXP,USD_CAP,2020,755.611,,Finland
FRA,TOT,PC_GDP,1970,5.201,,France
FRA,TOT,PC_GDP,1975,6.156,,France
FRA,TOT,PC_GDP,1980,6.759,,France
FRA,TOT,PC_GDP,1985,7.671,,France
FRA,TOT,PC_GDP,1990,7.997,,France
FRA,TOT,PC_GDP,1991,8.221,,France
FRA,TOT,PC_GDP,1992,8.446,,France
FRA,TOT,PC_GDP,1993,8.857,,France
FRA,TOT,PC_GDP,1994,8.841,,France
FRA,TOT,PC_GDP,1995,9.884,B,France
FRA,TOT,PC_GDP,1996,9.886,,France
FRA,TOT,PC_GDP,1997,9.761,,France
FRA,TOT,PC_GDP,1998,9.659,,France
FRA,TOT,PC_GDP,1999,9.66,,France
FRA,TOT,PC_GDP,2000,9.584,,France
FRA,TOT,PC_GDP,2001,9.706,,France
FRA,TOT,PC_GDP,2002,10.022,,France
FRA,TOT,PC_GDP,2003,10.083,B,France
FRA,TOT,PC_GDP,2004,10.164,,France
FRA,TOT,PC_GDP,2005,10.215,,France
FRA,TOT,PC_GDP,2006,10.386,B,France
FRA,TOT,PC_GDP,2007,10.316,,France
FRA,TOT,PC_GDP,2008,10.501,,France
FRA,TOT,PC_GDP,2009,11.288,,France
FRA,TOT,PC_GDP,2010,11.226,,France
FRA,TOT,PC_GDP,2011,11.185,,France
FRA,TOT,PC_GDP,2012,11.297,,France
FRA,TOT,PC_GDP,2013,11.405,B,France
FRA,TOT,PC_GDP,2014,11.534,,France
FRA,TOT,PC_GDP,2015,11.441,,France
FRA,TOT,PC_GDP,2016,11.485,,France
FRA,TOT,PC_GDP,2017,11.358,,France
FRA,TOT,PC_GDP,2018,11.213,,France
FRA,TOT,PC_GDP,2019,11.098,,France
FRA,TOT,PC_GDP,2020,12.205,,France
FRA,TOT,PC_GDP,2021,12.393,P,France
FRA,OOPEXP,USD_CAP,1970,34.651,,France
FRA,OOPEXP,USD_CAP,1975,56.173,,France
FRA,OOPEXP,USD_CAP,1980,86.292,,France
FRA,OOPEXP,USD_CAP,1985,147.238,,France
FRA,OOPEXP,USD_CAP,1990,170.567,,France
FRA,OOPEXP,USD_CAP,1991,187.614,,France
FRA,OOPEXP,USD_CAP,1992,194.157,,France
FRA,OOPEXP,USD_CAP,1993,204.116,,France
FRA,OOPEXP,USD_CAP,1994,206.255,,France
FRA,OOPEXP,USD_CAP,1995,164.337,B,France
FRA,OOPEXP,USD_CAP,1996,163.305,,France
FRA,OOPEXP,USD_CAP,1997,165.257,,France
FRA,OOPEXP,USD_CAP,1998,169.59,,France
FRA,OOPEXP,USD_CAP,1999,178.629,,France
FRA,OOPEXP,USD_CAP,2000,195.477,,France
FRA,OOPEXP,USD_CAP,2001,210.924,,France
FRA,OOPEXP,USD_CAP,2002,224.99,,France
FRA,OOPEXP,USD_CAP,2003,225.449,B,France
FRA,OOPEXP,USD_CAP,2004,229.774,,France
FRA,OOPEXP,USD_CAP,2005,240.565,,France
FRA,OOPEXP,USD_CAP,2006,322.397,B,France
FRA,OOPEXP,USD_CAP,2007,341.901,,France
FRA,OOPEXP,USD_CAP,2008,374.044,,France
FRA,OOPEXP,USD_CAP,2009,394.557,,France
FRA,OOPEXP,USD_CAP,2010,414.014,,France
FRA,OOPEXP,USD_CAP,2011,426.155,,France
FRA,OOPEXP,USD_CAP,2012,435.101,,France
FRA,OOPEXP,USD_CAP,2013,459.17,B,France
FRA,OOPEXP,USD_CAP,2014,464.697,,France
FRA,OOPEXP,USD_CAP,2015,458.407,,France
FRA,OOPEXP,USD_CAP,2016,478.854,,France
FRA,OOPEXP,USD_CAP,2017,488.411,,France
FRA,OOPEXP,USD_CAP,2018,484.791,,France
FRA,OOPEXP,USD_CAP,2019,488.823,,France
FRA,OOPEXP,USD_CAP,2020,488.895,,France
DEU,TOT,PC_GDP,1970,5.713,,Germany
DEU,TOT,PC_GDP,1971,6.185,,Germany
DEU,TOT,PC_GDP,1972,6.509,,Germany
DEU,TOT,PC_GDP,1973,6.828,,Germany
DEU,TOT,PC_GDP,1974,7.353,,Germany
DEU,TOT,PC_GDP,1975,8.017,,Germany
DEU,TOT,PC_GDP,1976,8.038,,Germany
DEU,TOT,PC_GDP,1977,7.971,,Germany
DEU,TOT,PC_GDP,1978,8.046,,Germany
DEU,TOT,PC_GDP,1979,7.899,,Germany
DEU,TOT,PC_GDP,1980,8.098,,Germany
DEU,TOT,PC_GDP,1981,8.397,,Germany
DEU,TOT,PC_GDP,1982,8.228,,Germany
DEU,TOT,PC_GDP,1983,8.22,,Germany
DEU,TOT,PC_GDP,1984,8.336,,Germany
DEU,TOT,PC_GDP,1985,8.481,,Germany
DEU,TOT,PC_GDP,1986,8.376,,Germany
DEU,TOT,PC_GDP,1987,8.48,,Germany
DEU,TOT,PC_GDP,1988,8.66,,Germany
DEU,TOT,PC_GDP,1989,8.063,,Germany
DEU,TOT,PC_GDP,1990,8.031,,Germany
DEU,TOT,PC_GDP,1992,8.994,B,Germany
DEU,TOT,PC_GDP,1993,8.987,,Germany
DEU,TOT,PC_GDP,1994,9.238,,Germany
DEU,TOT,PC_GDP,1995,9.531,,Germany
DEU,TOT,PC_GDP,1996,9.825,,Germany
DEU,TOT,PC_GDP,1997,9.717,,Germany
DEU,TOT,PC_GDP,1998,9.729,,Germany
DEU,TOT,PC_GDP,1999,9.807,,Germany
DEU,TOT,PC_GDP,2000,9.888,,Germany
DEU,TOT,PC_GDP,2001,9.921,,Germany
DEU,TOT,PC_GDP,2002,10.184,,Germany
DEU,TOT,PC_GDP,2003,10.402,,Germany
DEU,TOT,PC_GDP,2004,10.146,,Germany
DEU,TOT,PC_GDP,2005,10.312,,Germany
DEU,TOT,PC_GDP,2006,10.18,,Germany
DEU,TOT,PC_GDP,2007,10.051,,Germany
DEU,TOT,PC_GDP,2008,10.251,,Germany
DEU,TOT,PC_GDP,2009,11.238,,Germany
DEU,TOT,PC_GDP,2010,11.096,,Germany
DEU,TOT,PC_GDP,2011,10.778,,Germany
DEU,TOT,PC_GDP,2012,10.853,,Germany
DEU,TOT,PC_GDP,2013,10.998,,Germany
DEU,TOT,PC_GDP,2014,11.022,,Germany
DEU,TOT,PC_GDP,2015,11.184,,Germany
DEU,TOT,PC_GDP,2016,11.233,,Germany
DEU,TOT,PC_GDP,2017,11.324,,Germany
DEU,TOT,PC_GDP,2018,11.457,,Germany
DEU,TOT,PC_GDP,2019,11.696,,Germany
DEU,TOT,PC_GDP,2020,12.822,,Germany
DEU,TOT,PC_GDP,2021,12.805,P,Germany
DEU,OOPEXP,USD_CAP,1970,36.942,,Germany
DEU,OOPEXP,USD_CAP,1971,40.347,,Germany
DEU,OOPEXP,USD_CAP,1972,43.643,,Germany
DEU,OOPEXP,USD_CAP,1973,45.715,,Germany
DEU,OOPEXP,USD_CAP,1974,48.89,,Germany
DEU,OOPEXP,USD_CAP,1975,53.503,,Germany
DEU,OOPEXP,USD_CAP,1976,60.71,,Germany
DEU,OOPEXP,USD_CAP,1977,68.369,,Germany
DEU,OOPEXP,USD_CAP,1978,77.856,,Germany
DEU,OOPEXP,USD_CAP,1979,86.549,,Germany
DEU,OOPEXP,USD_CAP,1980,97.693,,Germany
DEU,OOPEXP,USD_CAP,1981,106.591,,Germany
DEU,OOPEXP,USD_CAP,1982,112.286,,Germany
DEU,OOPEXP,USD_CAP,1983,129.936,,Germany
DEU,OOPEXP,USD_CAP,1984,141.158,,Germany
DEU,OOPEXP,USD_CAP,1985,150.905,,Germany
DEU,OOPEXP,USD_CAP,1986,158.465,,Germany
DEU,OOPEXP,USD_CAP,1987,165.073,,Germany
DEU,OOPEXP,USD_CAP,1988,184.791,,Germany
DEU,OOPEXP,USD_CAP,1989,181.572,,Germany
DEU,OOPEXP,USD_CAP,1990,198.041,,Germany
DEU,OOPEXP,USD_CAP,1992,225.801,B,Germany
DEU,OOPEXP,USD_CAP,1993,232.708,,Germany
DEU,OOPEXP,USD_CAP,1994,247.137,,Germany
DEU,OOPEXP,USD_CAP,1995,243.025,,Germany
DEU,OOPEXP,USD_CAP,1996,255.388,,Germany
DEU,OOPEXP,USD_CAP,1997,275.117,,Germany
DEU,OOPEXP,USD_CAP,1998,296.922,,Germany
DEU,OOPEXP,USD_CAP,1999,314.897,,Germany
DEU,OOPEXP,USD_CAP,2000,352.155,,Germany
DEU,OOPEXP,USD_CAP,2001,365.987,,Germany
DEU,OOPEXP,USD_CAP,2002,403.305,,Germany
DEU,OOPEXP,USD_CAP,2003,423.119,,Germany
DEU,OOPEXP,USD_CAP,2004,470.93,,Germany
DEU,OOPEXP,USD_CAP,2005,479.461,,Germany
DEU,OOPEXP,USD_CAP,2006,512.39,,Germany
DEU,OOPEXP,USD_CAP,2007,535.168,,Germany
DEU,OOPEXP,USD_CAP,2008,552.587,,Germany
DEU,OOPEXP,USD_CAP,2009,571.569,,Germany
DEU,OOPEXP,USD_CAP,2010,610.693,,Germany
DEU,OOPEXP,USD_CAP,2011,632.39,,Germany
DEU,OOPEXP,USD_CAP,2012,665.544,,Germany
DEU,OOPEXP,USD_CAP,2013,652.866,,Germany
DEU,OOPEXP,USD_CAP,2014,663.277,,Germany
DEU,OOPEXP,USD_CAP,2015,686.369,,Germany
DEU,OOPEXP,USD_CAP,2016,727.82,,Germany
DEU,OOPEXP,USD_CAP,2017,764.271,,Germany
DEU,OOPEXP,USD_CAP,2018,820.913,,Germany
DEU,OOPEXP,USD_CAP,2019,856.397,,Germany
DEU,OOPEXP,USD_CAP,2020,862.928,,Germany
DEU,OOPEXP,USD_CAP,2021,858.389,P,Germany
GRC,TOT,PC_GDP,1988,5.484,,Greece
GRC,TOT,PC_GDP,1989,6.013,,Greece
GRC,TOT,PC_GDP,1990,6.07,,Greece
GRC,TOT,PC_GDP,1991,5.923,,Greece
GRC,TOT,PC_GDP,1992,6.48,,Greece
GRC,TOT,PC_GDP,1993,7.271,,Greece
GRC,TOT,PC_GDP,1994,7.978,,Greece
GRC,TOT,PC_GDP,1995,7.974,,Greece
GRC,TOT,PC_GDP,1996,7.878,,Greece
GRC,TOT,PC_GDP,1997,7.694,,Greece
GRC,TOT,PC_GDP,1998,7.578,,Greece
GRC,TOT,PC_GDP,1999,7.762,,Greece
GRC,TOT,PC_GDP,2000,7.243,,Greece
GRC,TOT,PC_GDP,2001,7.988,,Greece
GRC,TOT,PC_GDP,2002,8.234,,Greece
GRC,TOT,PC_GDP,2003,8.449,B,Greece
GRC,TOT,PC_GDP,2004,8.094,,Greece
GRC,TOT,PC_GDP,2005,8.565,,Greece
GRC,TOT,PC_GDP,2006,8.259,,Greece
GRC,TOT,PC_GDP,2007,8.398,,Greece
GRC,TOT,PC_GDP,2008,8.828,,Greece
GRC,TOT,PC_GDP,2009,9.407,,Greece
GRC,TOT,PC_GDP,2010,9.597,,Greece
GRC,TOT,PC_GDP,2011,9.193,,Greece
GRC,TOT,PC_GDP,2012,8.924,,Greece
GRC,TOT,PC_GDP,2013,8.438,,Greece
GRC,TOT,PC_GDP,2014,7.891,,Greece
GRC,TOT,PC_GDP,2015,8.22,,Greece
GRC,TOT,PC_GDP,2016,8.449,,Greece
GRC,TOT,PC_GDP,2017,8.135,,Greece
GRC,TOT,PC_GDP,2018,8.12,,Greece
GRC,TOT,PC_GDP,2019,8.203,,Greece
GRC,TOT,PC_GDP,2020,9.508,,Greece
GRC,OOPEXP,USD_CAP,2003,776.431,B,Greece
GRC,OOPEXP,USD_CAP,2004,818.496,,Greece
GRC,OOPEXP,USD_CAP,2005,808.893,,Greece
GRC,OOPEXP,USD_CAP,2006,830.146,,Greece
GRC,OOPEXP,USD_CAP,2007,830.078,,Greece
GRC,OOPEXP,USD_CAP,2008,858.5,,Greece
GRC,OOPEXP,USD_CAP,2009,807.077,,Greece
GRC,OOPEXP,USD_CAP,2010,736.598,,Greece
GRC,OOPEXP,USD_CAP,2011,713.402,,Greece
GRC,OOPEXP,USD_CAP,2012,653.294,,Greece
GRC,OOPEXP,USD_CAP,2013,704.432,,Greece
GRC,OOPEXP,USD_CAP,2014,748.119,,Greece
GRC,OOPEXP,USD_CAP,2015,764.987,,Greece
GRC,OOPEXP,USD_CAP,2016,774.767,,Greece
GRC,OOPEXP,USD_CAP,2017,787.688,,Greece
GRC,OOPEXP,USD_CAP,2018,835.144,,Greece
GRC,OOPEXP,USD_CAP,2019,790.461,,Greece
GRC,OOPEXP,USD_CAP,2020,831.311,,Greece
HUN,TOT,PC_GDP,1991,6.357,,Hungary
HUN,TOT,PC_GDP,1992,6.845,,Hungary
HUN,TOT,PC_GDP,1993,6.91,,Hungary
HUN,TOT,PC_GDP,1994,7.385,,Hungary
HUN,TOT,PC_GDP,1995,6.725,,Hungary
HUN,TOT,PC_GDP,1996,6.643,,Hungary
HUN,TOT,PC_GDP,1997,6.304,,Hungary
HUN,TOT,PC_GDP,1998,6.675,B,Hungary
HUN,TOT,PC_GDP,1999,6.884,,Hungary
HUN,TOT,PC_GDP,2000,6.778,,Hungary
HUN,TOT,PC_GDP,2001,6.826,,Hungary
HUN,TOT,PC_GDP,2002,7.121,,Hungary
HUN,TOT,PC_GDP,2003,8.119,B,Hungary
HUN,TOT,PC_GDP,2004,7.757,,Hungary
HUN,TOT,PC_GDP,2005,7.983,,Hungary
HUN,TOT,PC_GDP,2006,7.776,,Hungary
HUN,TOT,PC_GDP,2007,7.202,,Hungary
HUN,TOT,PC_GDP,2008,7.086,,Hungary
HUN,TOT,PC_GDP,2009,7.22,,Hungary
HUN,TOT,PC_GDP,2010,7.445,,Hungary
HUN,TOT,PC_GDP,2011,7.478,,Hungary
HUN,TOT,PC_GDP,2012,7.408,,Hungary
HUN,TOT,PC_GDP,2013,7.232,,Hungary
HUN,TOT,PC_GDP,2014,7.044,,Hungary
HUN,TOT,PC_GDP,2015,6.852,,Hungary
HUN,TOT,PC_GDP,2016,6.986,,Hungary
HUN,TOT,PC_GDP,2017,6.738,,Hungary
HUN,TOT,PC_GDP,2018,6.575,,Hungary
HUN,TOT,PC_GDP,2019,6.297,,Hungary
HUN,TOT,PC_GDP,2020,7.25,,Hungary
HUN,OOPEXP,USD_CAP,1991,70.02,,Hungary
HUN,OOPEXP,USD_CAP,1992,82.069,,Hungary
HUN,OOPEXP,USD_CAP,1993,88.18,,Hungary
HUN,OOPEXP,USD_CAP,1994,100.104,,Hungary
HUN,OOPEXP,USD_CAP,1995,117.529,,Hungary
HUN,OOPEXP,USD_CAP,1996,133.698,,Hungary
HUN,OOPEXP,USD_CAP,1997,139.303,,Hungary
HUN,OOPEXP,USD_CAP,1998,181.483,B,Hungary
HUN,OOPEXP,USD_CAP,1999,213.99,,Hungary
HUN,OOPEXP,USD_CAP,2000,247.823,,Hungary
HUN,OOPEXP,USD_CAP,2001,286.999,,Hungary
HUN,OOPEXP,USD_CAP,2002,321.136,,Hungary
HUN,OOPEXP,USD_CAP,2003,359.712,B,Hungary
HUN,OOPEXP,USD_CAP,2004,356.865,,Hungary
HUN,OOPEXP,USD_CAP,2005,377.069,,Hungary
HUN,OOPEXP,USD_CAP,2006,378.562,,Hungary
HUN,OOPEXP,USD_CAP,2007,376.048,,Hungary
HUN,OOPEXP,USD_CAP,2008,393.805,,Hungary
HUN,OOPEXP,USD_CAP,2009,392.087,,Hungary
HUN,OOPEXP,USD_CAP,2010,457.3,,Hungary
HUN,OOPEXP,USD_CAP,2011,495.823,,Hungary
HUN,OOPEXP,USD_CAP,2012,519.307,,Hungary
HUN,OOPEXP,USD_CAP,2013,517.053,,Hungary
HUN,OOPEXP,USD_CAP,2014,528.577,,Hungary
HUN,OOPEXP,USD_CAP,2015,519.873,,Hungary
HUN,OOPEXP,USD_CAP,2016,553.701,,Hungary
HUN,OOPEXP,USD_CAP,2017,544.614,,Hungary
HUN,OOPEXP,USD_CAP,2018,564.415,,Hungary
HUN,OOPEXP,USD_CAP,2019,582.182,,Hungary
HUN,OOPEXP,USD_CAP,2020,613.075,,Hungary
ISL,TOT,PC_GDP,1970,4.66,D,Iceland
ISL,TOT,PC_GDP,1971,5.093,D,Iceland
ISL,TOT,PC_GDP,1972,4.993,D,Iceland
ISL,TOT,PC_GDP,1973,4.575,D,Iceland
ISL,TOT,PC_GDP,1974,5.223,D,Iceland
ISL,TOT,PC_GDP,1975,5.642,D,Iceland
ISL,TOT,PC_GDP,1976,5.294,D,Iceland
ISL,TOT,PC_GDP,1977,5.241,D,Iceland
ISL,TOT,PC_GDP,1978,5.639,D,Iceland
ISL,TOT,PC_GDP,1979,6.373,D,Iceland
ISL,TOT,PC_GDP,1980,5.902,B,Iceland
ISL,TOT,PC_GDP,1981,6.03,,Iceland
ISL,TOT,PC_GDP,1982,6.317,,Iceland
ISL,TOT,PC_GDP,1983,6.926,,Iceland
ISL,TOT,PC_GDP,1984,6.529,,Iceland
ISL,TOT,PC_GDP,1985,6.762,,Iceland
ISL,TOT,PC_GDP,1986,7.216,,Iceland
ISL,TOT,PC_GDP,1987,7.391,,Iceland
ISL,TOT,PC_GDP,1988,7.973,,Iceland
ISL,TOT,PC_GDP,1989,7.795,,Iceland
ISL,TOT,PC_GDP,1990,7.445,,Iceland
ISL,TOT,PC_GDP,1991,7.622,,Iceland
ISL,TOT,PC_GDP,1992,7.823,,Iceland
ISL,TOT,PC_GDP,1993,7.912,,Iceland
ISL,TOT,PC_GDP,1994,7.737,,Iceland
ISL,TOT,PC_GDP,1995,7.861,,Iceland
ISL,TOT,PC_GDP,1996,7.912,,Iceland
ISL,TOT,PC_GDP,1997,7.765,,Iceland
ISL,TOT,PC_GDP,1998,8.463,,Iceland
ISL,TOT,PC_GDP,1999,8.849,,Iceland
ISL,TOT,PC_GDP,2000,8.899,B,Iceland
ISL,TOT,PC_GDP,2001,8.753,,Iceland
ISL,TOT,PC_GDP,2002,9.404,,Iceland
ISL,TOT,PC_GDP,2003,9.729,B,Iceland
ISL,TOT,PC_GDP,2004,9.329,,Iceland
ISL,TOT,PC_GDP,2005,8.947,,Iceland
ISL,TOT,PC_GDP,2006,8.557,,Iceland
ISL,TOT,PC_GDP,2007,8.354,,Iceland
ISL,TOT,PC_GDP,2008,8.344,,Iceland
ISL,TOT,PC_GDP,2009,8.775,,Iceland
ISL,TOT,PC_GDP,2010,8.362,,Iceland
ISL,TOT,PC_GDP,2011,8.203,,Iceland
ISL,TOT,PC_GDP,2012,8.181,,Iceland
ISL,TOT,PC_GDP,2013,8.176,,Iceland
ISL,TOT,PC_GDP,2014,8.229,,Iceland
ISL,TOT,PC_GDP,2015,8.07,,Iceland
ISL,TOT,PC_GDP,2016,8.097,,Iceland
ISL,TOT,PC_GDP,2017,8.261,,Iceland
ISL,TOT,PC_GDP,2018,8.376,,Iceland
ISL,TOT,PC_GDP,2019,8.513,,Iceland
ISL,TOT,PC_GDP,2020,9.517,,Iceland
ISL,TOT,PC_GDP,2021,9.653,P,Iceland
ISL,OOPEXP,USD_CAP,1985,142.691,,Iceland
ISL,OOPEXP,USD_CAP,1986,175.983,,Iceland
ISL,OOPEXP,USD_CAP,1987,195.181,,Iceland
ISL,OOPEXP,USD_CAP,1988,213.637,,Iceland
ISL,OOPEXP,USD_CAP,1989,217.466,,Iceland
ISL,OOPEXP,USD_CAP,1990,217.579,,Iceland
ISL,OOPEXP,USD_CAP,1991,228.873,,Iceland
ISL,OOPEXP,USD_CAP,1992,260.044,,Iceland
ISL,OOPEXP,USD_CAP,1993,290.797,,Iceland
ISL,OOPEXP,USD_CAP,1994,295.183,,Iceland
ISL,OOPEXP,USD_CAP,1995,299.19,,Iceland
ISL,OOPEXP,USD_CAP,1996,321.866,,Iceland
ISL,OOPEXP,USD_CAP,1997,370.402,,Iceland
ISL,OOPEXP,USD_CAP,1998,469.28,,Iceland
ISL,OOPEXP,USD_CAP,1999,486.784,,Iceland
ISL,OOPEXP,USD_CAP,2000,479.05,B,Iceland
ISL,OOPEXP,USD_CAP,2001,497.459,,Iceland
ISL,OOPEXP,USD_CAP,2002,528.992,,Iceland
ISL,OOPEXP,USD_CAP,2003,540.22,B,Iceland
ISL,OOPEXP,USD_CAP,2004,577.605,,Iceland
ISL,OOPEXP,USD_CAP,2005,577.042,,Iceland
ISL,OOPEXP,USD_CAP,2006,575.164,,Iceland
ISL,OOPEXP,USD_CAP,2007,586.308,,Iceland
ISL,OOPEXP,USD_CAP,2008,587.8,,Iceland
ISL,OOPEXP,USD_CAP,2009,587.402,,Iceland
ISL,OOPEXP,USD_CAP,2010,609.154,,Iceland
ISL,OOPEXP,USD_CAP,2011,612.908,,Iceland
ISL,OOPEXP,USD_CAP,2012,631.118,,Iceland
ISL,OOPEXP,USD_CAP,2013,638.613,,Iceland
ISL,OOPEXP,USD_CAP,2014,647.221,,Iceland
ISL,OOPEXP,USD_CAP,2015,658.596,,Iceland
ISL,OOPEXP,USD_CAP,2016,663.259,,Iceland
ISL,OOPEXP,USD_CAP,2017,676.28,,Iceland
ISL,OOPEXP,USD_CAP,2018,675.04,,Iceland
ISL,OOPEXP,USD_CAP,2019,671.294,,Iceland
ISL,OOPEXP,USD_CAP,2020,693.759,,Iceland
ISL,OOPEXP,USD_CAP,2021,754.602,P,Iceland
IRL,TOT,PC_GDP,1970,4.913,,Ireland
IRL,TOT,PC_GDP,1971,5.823,,Ireland
IRL,TOT,PC_GDP,1972,5.89,,Ireland
IRL,TOT,PC_GDP,1973,6.025,,Ireland
IRL,TOT,PC_GDP,1974,6.513,,Ireland
IRL,TOT,PC_GDP,1975,6.601,,Ireland
IRL,TOT,PC_GDP,1976,6.444,,Ireland
IRL,TOT,PC_GDP,1977,6.141,,Ireland
IRL,TOT,PC_GDP,1978,6.467,,Ireland
IRL,TOT,PC_GDP,1979,6.804,,Ireland
IRL,TOT,PC_GDP,1980,7.506,,Ireland
IRL,TOT,PC_GDP,1981,7.101,,Ireland
IRL,TOT,PC_GDP,1982,6.957,,Ireland
IRL,TOT,PC_GDP,1983,6.981,,Ireland
IRL,TOT,PC_GDP,1984,6.823,,Ireland
IRL,TOT,PC_GDP,1985,6.84,,Ireland
IRL,TOT,PC_GDP,1986,6.747,,Ireland
IRL,TOT,PC_GDP,1987,6.451,,Ireland
IRL,TOT,PC_GDP,1988,6.14,,Ireland
IRL,TOT,PC_GDP,1989,5.763,,Ireland
IRL,TOT,PC_GDP,1990,5.614,,Ireland
IRL,TOT,PC_GDP,1991,6.066,,Ireland
IRL,TOT,PC_GDP,1992,6.327,,Ireland
IRL,TOT,PC_GDP,1993,6.377,,Ireland
IRL,TOT,PC_GDP,1994,6.275,,Ireland
IRL,TOT,PC_GDP,1995,6.107,,Ireland
IRL,TOT,PC_GDP,1996,5.932,,Ireland
